Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
020737;PC_Fisica            ;059;PKQ8407;Padronizada;Rota                     ;               ;01/10/2025;01/10/2025;15:23;WMS         ;            ;            ;            ;            ;00022;          ;     ;          ;     ;00021;0290613;00000   ;             ;WMS            ;01/10/2025;Padronizada;00                                                            ;        128,36;           
020737;PC_Financeira        ;059;PKQ8407;Padronizada;Rota                     ;               ;01/10/2025;01/10/2025;15:23;FECH AUTO   ;            ;            ;            ;            ;00022;          ;     ;          ;     ;00021;0000000;00000   ;             ;Promax         ;01/10/2025;Padronizada;00                                                            ;        128,36;           
020738;Gerado               ;160;RDN4E94;Especial   ;Rota                     ;               ;01/10/2025;30/09/2025;19:10;josesouza   ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00018;0000000;00000   ;             ;Promax         ;01/10/2025;Especial   ;00                                                            ;         51,28;           
020738;Emitido              ;160;RDN4E94;Especial   ;Rota                     ;               ;01/10/2025;30/09/2025;19:22;josesouza   ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00018;0000000;00000   ;             ;Promax         ;01/10/2025;Especial   ;00                                                            ;         51,28;           
020738;Carga Montada        ;160;RDN4E94;Especial   ;Rota                     ;               ;01/10/2025;01/10/2025;02:07;WMS         ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00018;0000000;00000   ;             ;Promax         ;01/10/2025;Especial   ;00                                                            ;         51,28;           
020738;Carga Conferida      ;160;RDN4E94;Especial   ;Rota                     ;               ;01/10/2025;01/10/2025;02:22;WMS         ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00018;0000000;00000   ;             ;Promax         ;01/10/2025;Especial   ;00                                                            ;         51,28;           
020738;Carregado            ;160;RDN4E94;Especial   ;Rota                     ;               ;01/10/2025;01/10/2025;02:23;WMS         ;1           ;0           ;0           ;0           ;00053;01/10/2025;02:23;01/10/2025;02:23;00018;0046906;00000   ;             ;Promax         ;01/10/2025;Especial   ;00                                                            ;         51,28;           
020738;Saida Cdd/Fab        ;160;RDN4E94;Especial   ;Rota                     ;               ;01/10/2025;01/10/2025;08:03;portaria.pa ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00018;0000000;00000   ;Rota         ;Promax         ;01/10/2025;Especial   ;00                                                            ;         51,28;           
020738;Entrada Cdd/Fab      ;160;RDN4E94;Especial   ;Rota                     ;               ;01/10/2025;01/10/2025;13:40;icaro.pa    ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00018;0000000;00000   ;Rota         ;Promax         ;01/10/2025;Especial   ;00                                                            ;         51,28;        337
020738;PC_Fisica            ;160;RDN4E94;Especial   ;Rota                     ;               ;01/10/2025;01/10/2025;13:43;WMS         ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00018;0046926;00000   ;             ;Promax         ;01/10/2025;Especial   ;00                                                            ;         51,28;           
020738;PC_Financeira        ;160;RDN4E94;Especial   ;Rota                     ;               ;01/10/2025;01/10/2025;13:43;FECH AUTO   ;            ;            ;            ;            ;00053;          ;     ;          ;     ;00018;0000000;00000   ;             ;Promax         ;01/10/2025;Especial   ;00                                                            ;         51,28;           
020739;Gerado               ;205;RPR6B86;Especial   ;Rota                     ;               ;01/10/2025;30/09/2025;19:10;josesouza   ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00035;0000000;00000   ;             ;Promax         ;01/10/2025;Especial   ;00                                                            ;         47,39;           
020739;Emitido              ;205;RPR6B86;Especial   ;Rota                     ;               ;01/10/2025;30/09/2025;19:22;josesouza   ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00035;0000000;00000   ;             ;Promax         ;01/10/2025;Especial   ;00                                                            ;         47,39;           
020739;Carga Montada        ;205;RPR6B86;Especial   ;Rota                     ;               ;01/10/2025;01/10/2025;02:18;WMS         ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00035;0000000;00000   ;             ;Promax         ;01/10/2025;Especial   ;00                                                            ;         47,39;           
020739;Carga Conferida      ;205;RPR6B86;Especial   ;Rota                     ;               ;01/10/2025;01/10/2025;02:50;WMS         ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00035;0000000;00000   ;             ;Promax         ;01/10/2025;Especial   ;00                                                            ;         47,39;           
020739;Carregado            ;205;RPR6B86;Especial   ;Rota                     ;               ;01/10/2025;01/10/2025;02:50;WMS         ;1           ;0           ;0           ;0           ;00027;01/10/2025;02:50;01/10/2025;02:50;00035;0046906;00000   ;             ;Promax         ;01/10/2025;Especial   ;00                                                            ;         47,39;           
020739;Saida Cdd/Fab        ;205;RPR6B86;Especial   ;Rota                     ;               ;01/10/2025;01/10/2025;08:17;portaria.pa ;            ;            ;            ;            ;00027;          ;     ;          ;     ;00035;0000000;00000   ;Rota         ;Promax         ;01/10/2025;Especial   ;00                                                            ;         47,39;           
